,FIPS,F-VALUES
539,17009,0.0742207715939251
540,17011,0.0721172806303131
541,17013,0.0465715481590808
542,17015,0.0571754823767907
543,17017,0.0788682364604824
544,17019,0.155279995147522
545,17023,0.0533286900620231
546,17025,0.0621777126346915
547,17027,0.0599208503081591
548,17029,0.0912790037742583
549,17031,2.81733955546034
550,17033,0.0604603659887804
551,17037,0.12317136963065
552,17039,0.0588027592642742
553,17041,0.0620379131383817
554,17043,0.38288507684287
555,17045,0.0555321624197241
556,17047,0.0540339779948697
557,17053,0.0604708885370067
558,17055,0.0799886556724902
559,17057,0.0730933697716583
560,17059,0.0656640629646265
561,17061,0.0561548326485978
562,17063,0.0696559473526811
563,17065,0.0578476907996298
564,17067,0.0599842535254053
565,17069,0.0557454413381234
566,17071,0.0507722339635525
567,17073,0.0679503365830764
568,17075,0.0701613413727742
569,17077,0.119039044794094
570,17079,0.0527094325025675
571,17081,0.0799553316060193
572,17083,0.0526714377123134
573,17085,0.0529707919098612
574,17087,0.0623703366029342
575,17089,0.280025396892227
576,17091,0.115598823053598
577,17093,0.100828972642775
578,17095,0.088065104531367
579,17097,0.352139417975841
580,17099,0.107256577268954
581,17101,0.0695563184968898
582,17103,0.0666449299427349
583,17105,0.0695434846319209
584,17107,0.0678331193969781
585,17109,0.0884403528862776
586,17111,0.16832440204011
587,17113,0.108847118289403
588,17117,0.0710125240746863
589,17119,0.163748427028365
590,17121,0.0848282006045483
591,17123,0.0552582276413771
592,17125,0.060058454337053
593,17127,0.069199040810914
594,17129,0.0500336220838833
595,17131,0.0551020886744492
596,17133,0.0442296630067476
597,17137,0.0750955362263222
598,17141,0.0806677010043519
599,17143,0.170322994252997
600,17145,0.072916796680667
601,17147,0.0457057957162375
602,17149,0.0636366063078075
603,17151,0.0687251490437367
604,17153,0.0954964073263367
605,17155,0.0499046904361625
606,17157,0.0743855782590741
607,17159,0.0584871948131541
608,17161,0.131553449380393
609,17163,0.182831468315195
610,17165,0.0776223388519224
611,17167,0.134054044247235
612,17169,0.0599840272589097
613,17171,0.0508119433347332
614,17175,0.055580250835935
615,17177,0.0882466061506755
616,17179,0.0868640307545913
617,17181,0.0685645867949086
618,17183,0.103013583801252
619,17185,0.0599373996126618
620,17187,0.0736794641393755
621,17189,0.049785179294611
622,17191,0.0584422368420753
623,17193,0.065035593055002
624,17195,0.0724291746074811
625,17197,0.325971424401381
626,17199,0.0822545054697037
627,17201,0.236007829519594
628,17203,0.0535091006314831
629,18001,0.0698616325007151
630,18003,0.209446870911724
631,18005,0.0899193912212362
632,18007,0.0660514301042045
633,18009,0.0660127629433686
634,18011,0.0630753162736832
635,18015,0.0540296768715528
636,18017,0.0838732195160842
637,18023,0.0735168774810426
638,18025,0.0645208488427515
639,18027,0.0682413889884198
640,18029,0.0582540383517707
641,18031,0.0571531547463971
642,18033,0.0601420857782243
643,18035,0.120910071643001
644,18037,0.0576100416111885
645,18041,0.0690232443180653
646,18045,0.0583891748721414
647,18047,0.0506251291705957
648,18049,0.0674454109506077
649,18051,0.0591169189032216
650,18053,0.101002177451952
651,18055,0.0661658234892084
652,18057,0.121482580784633
653,18059,0.0617396420633658
654,18061,0.0618555877077317
655,18063,0.0972549437387877
656,18065,0.0695195748820109
657,18067,0.0907506585328692
658,18069,0.0594223305860541
659,18071,0.072590273760413
660,18073,0.0622615844592832
661,18075,0.0626094733566007
662,18077,0.0639891784875972
663,18079,0.0587253728587341
664,18083,0.0692137209690141
665,18085,0.0767536230282877
666,18089,0.324403314242139
667,18091,0.109167304684627
668,18093,0.0656893972036849
669,18095,0.112752841700013
670,18097,0.492810781254115
671,18099,0.072552589607767
672,18101,0.0534090531562494
673,18103,0.0742232352285263
674,18107,0.0665371821621337
675,18111,0.0612309490271435
676,18113,0.0682366794886633
677,18115,0.0477109389194119
678,18117,0.0600859612418354
679,18121,0.0635602935908265
680,18123,0.0558666631268554
681,18125,0.0510624980293389
682,18127,0.111677922983062
683,18129,0.0526087598183714
684,18131,0.058592338809724
685,18135,0.0635810800138908
686,18137,0.0602176425027168
687,18139,0.0598537184631326
688,18145,0.0639346872857387
689,18147,0.0568574363002226
690,18149,0.0678677299909605
691,18151,0.0660492992195217
692,18153,0.0679753871510168
693,18155,0.0684530369477991
694,18157,0.132125619761971
695,18159,0.053530721168716
696,18161,0.0506002331681312
697,18163,0.132814180333765
698,18165,0.0645522516191275
699,18167,0.112761674087064
700,18169,0.0643600421571084
701,18171,0.049243844984975
702,18173,0.061958385605156
703,18177,0.0843321309100287
704,18179,0.0553190789789877
705,18181,0.0624960022193962
706,18183,0.059367417640037
707,19001,0.0549415792586952
708,19003,0.0512271658639968
709,19007,0.0688548335592298
710,19009,0.050453316794375
711,19011,0.0499643672216664
712,19013,0.12276454356753
713,19015,0.0519267336846048
714,19019,0.0492828637554302
715,19021,0.0946617753757594
716,19025,0.0554538039982027
717,19027,0.0539098141203819
718,19029,0.0561181488654312
719,19031,0.0483332425528873
720,19033,0.0644886426213912
721,19035,0.0568295360047796
722,19039,0.0749559748575709
723,19041,0.0569918506818295
724,19045,0.0729854863451063
725,19047,0.0904551717255239
726,19049,0.0734265065788039
727,19051,0.0474348221011922
728,19053,0.0638728363876787
729,19055,0.0480408003809743
730,19057,0.073912644271305
731,19059,0.0500292934160983
732,19061,0.0828650315654798
733,19063,0.0586646120818442
734,19071,0.053340502262477
735,19073,0.0531574176547981
736,19075,0.0436113293729754
737,19077,0.0512551149989434
738,19079,0.0544157125180378
739,19081,0.0532075028762216
740,19083,0.0579946662558925
741,19085,0.0506742873416195
742,19087,0.064859890187766
743,19091,0.0588474318863509
744,19093,0.0534609507572553
745,19095,0.0505878178627805
746,19097,0.0606854563584278
747,19099,0.0590334608356477
748,19101,0.0782073768325458
749,19103,0.117266864890326
750,19105,0.059140703369832
751,19107,0.0560728455939897
752,19111,0.069679206086869
753,19113,0.125663571215889
754,19115,0.0659593870316378
755,19117,0.0570402529201889
756,19121,0.0458286107363428
757,19123,0.0622197742946261
758,19125,0.0523087576101695
759,19127,0.088210846173544
760,19129,0.0502447291455886
761,19133,0.0546203964277382
762,19135,0.0551907260164119
763,19137,0.0596560443777227
764,19139,0.0774358382706366
765,19141,0.0575052397902651
766,19143,0.0558850695970494
767,19145,0.0618411692879118
768,19147,0.0486566807427965
769,19149,0.0527243845223022
770,19151,0.0570304169791177
771,19153,0.238054175159401
772,19155,0.0875244796904021
773,19157,0.0594689511140155
774,19159,0.0548848894647045
775,19161,0.0551855049609819
776,19163,0.113433389642703
777,19165,0.0510556734995328
778,19167,0.056443133643248
779,19169,0.112442048955872
780,19171,0.0705036077770361
781,19173,0.0506586343585081
782,19175,0.0583053825562376
783,19177,0.0590870636434315
784,19179,0.0851821365646752
785,19181,0.0566816877780234
786,19183,0.0560318220311811
787,19185,0.0579071657383899
788,19187,0.0720124227917753
789,19193,0.109299648882117
790,19197,0.0688555445263125
791,20001,0.0666640200150162
792,20003,0.0590021069585996
793,20005,0.0635625867372497
794,20007,0.0667463105889458
795,20009,0.0773400879849736
796,20011,0.0689396995038685
797,20013,0.0712986832440245
798,20017,0.0560940159139176
799,20019,0.0753816955153089
800,20021,0.06873082650608
801,20023,0.0586533162994883
802,20027,0.0521230037668719
803,20029,0.0632380512480595
804,20031,0.0567885511581203
805,20033,0.0491468080521522
806,20035,0.0808634767725866
807,20037,0.0862167735943808
808,20039,0.0564518549835731
809,20041,0.0585938689051963
810,20043,0.0623074498636102
811,20045,0.114823816793159
812,20049,0.0684395171650567
813,20051,0.067303607590623
814,20053,0.0578107522768212
815,20059,0.0606364865467805
816,20061,0.100397870166278
817,20063,0.0525385400584598
818,20065,0.0695944039675129
819,20067,0.0944456426764629
820,20071,0.0704672101519016
821,20075,0.0820222119858959
822,20077,0.0649195677822999
823,20081,0.0797760087223948
824,20085,0.0643912540789491
825,20087,0.0504900627847643
826,20089,0.063544198437375
827,20091,0.203359415531788
828,20093,0.0828615832963841
829,20095,0.0480749606978275
830,20099,0.0721657876659665
831,20101,0.0608549935790722
832,20103,0.0883704482756982
833,20105,0.0556647195159911
834,20107,0.0626267052746881
835,20109,0.0587579060904893
836,20111,0.0894238559954857
837,20113,0.0553993269730932
838,20115,0.0562031992955242
839,20117,0.0520768396458238
840,20121,0.0505345887686816
841,20123,0.0540305345964432
842,20125,0.0870586508304203
843,20127,0.0547813102263615
844,20129,0.0774129958402048
845,20131,0.0488828030199618
846,20133,0.0670273867243152
847,20135,0.0605272511411298
848,20137,0.054998481831814
849,20139,0.0586702305215052
850,20141,0.0573992420623751
851,20143,0.0540905566224856
852,20145,0.0644596867478844
853,20147,0.055188763873954
854,20149,0.0540352951915654
855,20151,0.0609247711088196
856,20153,0.06362775025021
857,20155,0.0835345044322588
858,20157,0.0540018010556858
859,20159,0.0675726318314996
860,20161,0.108108748471038
861,20163,0.0509023196773744
862,20165,0.0542814936739181
863,20167,0.0587149449246231
864,20169,0.0828389514572873
865,20171,0.0717345045861819
866,20175,0.120400115203151
867,20177,0.121112809723206
868,20179,0.0508131596678812
869,20181,0.057333193160408
870,20183,0.0523062870367543
871,20185,0.0678586090105423
872,20187,0.0898399818447788
873,20189,0.0880873838919902
874,20191,0.0673073056090431
875,20193,0.0554731966611271
876,20195,0.047475657184976
877,20197,0.0469909495334296
878,20199,0.0603393499207142
879,20201,0.0514539920497823
880,20203,0.0716488714175493
881,20205,0.0622970353570424
882,20207,0.0612846282787232
883,20209,0.18281598476369
884,21001,0.0749939862599085
885,21003,0.0686377312792866
886,21005,0.0659530853488348
887,21007,0.0674847514107038
888,21009,0.090780752848896
889,21011,0.069285235243578
890,21013,0.0900418667320817
891,21015,0.0856877890271044
892,21017,0.0772163214947168
893,21019,0.0830535193983569
894,21021,0.0772941919114624
895,21023,0.0635212504006194
896,21031,0.066754413778771
897,21033,0.0680260683590505
898,21035,0.0785546934137992
899,21037,0.0822476525863996
900,21039,0.0691127220236289
901,21041,0.0776450779834718
902,21043,0.0744033613776626
903,21045,0.0840125981969137
904,21047,0.119532246471143
905,21049,0.0728545121773856
906,21053,0.0778223180644667
907,21055,0.0605802154320564
908,21057,0.0717973954985489
909,21059,0.0940590129089691
910,21061,0.0685728681609316
911,21063,0.0716476490742657
912,21067,0.207414615752664
913,21069,0.0709566297385392
914,21071,0.0863940586409573
915,21073,0.080928872801475
916,21075,0.0961523038230257
917,21077,0.0658937120826524
918,21079,0.0627432357938072
919,21081,0.0646637250224411
920,21083,0.0835311139267305
921,21089,0.0667139547243583
922,21091,0.0585695271681249
923,21095,0.0949483631369306
924,21097,0.0659389420948384
925,21101,0.077200026870032
926,21103,0.0680505567941054
927,21105,0.0745108024544019
928,21107,0.0857688333479076
929,21111,0.38119867511959
930,21113,0.0753556091061045
931,21117,0.105964449159081
932,21119,0.0850514945090708
933,21121,0.0877153460293175
934,21127,0.0715061973239003
935,21131,0.0759791175025414
936,21133,0.0829164784310269
937,21135,0.0823617883979214
938,21137,0.0768408360007504
939,21139,0.0580958300695806
940,21141,0.073499949142101
941,21143,0.0586004356304684
942,21145,0.0850290436717671
943,21147,0.0945171502515095
944,21149,0.0556883747057316
945,21151,0.105197087246219
946,21155,0.0790860286517694
947,21157,0.0577788048484975
948,21159,0.0687245877797054
949,21161,0.0704314882613619
950,21167,0.0660648725144727
951,21169,0.0699852288019149
952,21171,0.0721083766618903
953,21173,0.0722151406252717
954,21177,0.0711695175819641
955,21179,0.061548353402314
956,21181,0.0680107923339886
957,21183,0.0700706970424204
958,21185,0.0631327242128673
959,21187,0.0604283459905828
960,21191,0.0600645504188386
961,21193,0.0802290299945162
962,21195,0.0917341659347686
963,21199,0.0905915162016412
964,21201,0.0636738971296171
965,21207,0.0723640057737668
966,21209,0.0681532529591278
967,21211,0.0771845756738402
968,21213,0.0663702352381532
969,21215,0.0556413457415065
970,21217,0.0707714780714601
971,21219,0.0720008865063506
972,21221,0.0689983687417822
973,21223,0.0651022929128671
974,21225,0.0742993602755126
975,21227,0.121507733834181
976,21229,0.0636680444961439
977,21231,0.0767103222335133
978,21233,0.0728002070790415
979,21235,0.0790877677720963
980,21239,0.0629640738198172
981,22001,0.117910849012395
982,22003,0.0907314344326971
983,22007,0.0975702677384185
984,22009,0.111864970463913
985,22011,0.0880212998173594
986,22013,0.116870230123926
987,22015,0.125794986736675
988,22017,0.214736091089119
989,22019,0.160717815738308
990,22021,0.0855698774179382
991,22023,0.0638501256096273
992,22025,0.094532715379847
993,22027,0.128934874268256
994,22029,0.12111786052151
995,22031,0.110379646639466
996,22035,0.155833709154586
997,22039,0.127791951175083
998,22041,0.108040760399533
999,22043,0.0807816820709253
1000,22045,0.135851626898296
1001,22047,0.11938514543246
1002,22049,0.0911496447026798
1003,22051,0.258733905632334
1004,22053,0.0872918411455284
1005,22055,0.172412128374455
1006,22057,0.118671170431782
1007,22059,0.0735870216061884
1008,22061,0.122960014939345
1009,22065,0.138242424907739
1010,22067,0.120578317176773
1011,22069,0.139333617771613
1012,22071,0.355569461471726
1013,22073,0.15174434237567
1014,22075,0.0890729533712169
1015,22077,0.0998504327163937
1016,22079,0.137732451721331
1017,22081,0.102955627028833
1018,22083,0.11082296581069
1019,22085,0.0996826211287088
1020,22087,0.121393498019721
1021,22089,0.0980833272298966
1022,22093,0.105437017412655
1023,22095,0.133137070260173
1024,22097,0.129099289049401
