"","Burden","AorP"
"755",0.0659593870316378,"Predicted"
"756",0.0570402529201889,"Predicted"
"757",0.0458286107363428,"Predicted"
"758",0.0622197742946261,"Predicted"
"759",0.0523087576101695,"Predicted"
"760",0.088210846173544,"Predicted"
"761",0.0502447291455886,"Predicted"
"762",0.0546203964277382,"Predicted"
"763",0.0551907260164119,"Predicted"
"764",0.0596560443777227,"Predicted"
"765",0.0774358382706366,"Predicted"
"766",0.0575052397902651,"Predicted"
"767",0.0558850695970494,"Predicted"
"768",0.0618411692879118,"Predicted"
"769",0.0486566807427965,"Predicted"
"770",0.0527243845223022,"Predicted"
"771",0.0570304169791177,"Predicted"
"772",0.238054175159401,"Predicted"
"773",0.0875244796904021,"Predicted"
"774",0.0594689511140155,"Predicted"
"775",0.0548848894647045,"Predicted"
"776",0.0551855049609819,"Predicted"
"777",0.113433389642703,"Predicted"
"778",0.0510556734995328,"Predicted"
"779",0.056443133643248,"Predicted"
"780",0.112442048955872,"Predicted"
"781",0.0705036077770361,"Predicted"
"782",0.0506586343585081,"Predicted"
"783",0.0583053825562376,"Predicted"
"784",0.0590870636434315,"Predicted"
"785",0.0851821365646752,"Predicted"
"786",0.0566816877780234,"Predicted"
"787",0.0560318220311811,"Predicted"
"788",0.0579071657383899,"Predicted"
"789",0.0720124227917753,"Predicted"
"790",0.109299648882117,"Predicted"
"791",0.0688555445263125,"Predicted"
"792",0.0666640200150162,"Predicted"
"793",0.0590021069585996,"Predicted"
"794",0.0635625867372497,"Predicted"
"795",0.0667463105889458,"Predicted"
"796",0.0773400879849736,"Predicted"
"797",0.0689396995038685,"Predicted"
"798",0.0712986832440245,"Predicted"
"799",0.0560940159139176,"Predicted"
"800",0.0753816955153089,"Predicted"
"801",0.06873082650608,"Predicted"
"802",0.0586533162994883,"Predicted"
"803",0.0521230037668719,"Predicted"
"804",0.0632380512480595,"Predicted"
"805",0.0567885511581203,"Predicted"
"806",0.0491468080521522,"Predicted"
"807",0.0808634767725866,"Predicted"
"808",0.0862167735943808,"Predicted"
"809",0.0564518549835731,"Predicted"
"810",0.0585938689051963,"Predicted"
"811",0.0623074498636102,"Predicted"
"812",0.114823816793159,"Predicted"
"813",0.0684395171650567,"Predicted"
"814",0.067303607590623,"Predicted"
"815",0.0578107522768212,"Predicted"
"816",0.0606364865467805,"Predicted"
"817",0.100397870166278,"Predicted"
"818",0.0525385400584598,"Predicted"
"819",0.0695944039675129,"Predicted"
"820",0.0944456426764629,"Predicted"
"821",0.0704672101519016,"Predicted"
"822",0.0820222119858959,"Predicted"
"823",0.0649195677822999,"Predicted"
"824",0.0797760087223948,"Predicted"
"825",0.0643912540789491,"Predicted"
"826",0.0504900627847643,"Predicted"
"827",0.063544198437375,"Predicted"
"828",0.203359415531788,"Predicted"
"829",0.0828615832963841,"Predicted"
"830",0.0480749606978275,"Predicted"
"831",0.0721657876659665,"Predicted"
"832",0.0608549935790722,"Predicted"
"833",0.0883704482756982,"Predicted"
"834",0.0556647195159911,"Predicted"
"835",0.0626267052746881,"Predicted"
"836",0.0587579060904893,"Predicted"
"837",0.0894238559954857,"Predicted"
"838",0.0553993269730932,"Predicted"
"839",0.0562031992955242,"Predicted"
"840",0.0520768396458238,"Predicted"
"841",0.0505345887686816,"Predicted"
"842",0.0540305345964432,"Predicted"
"843",0.0870586508304203,"Predicted"
"844",0.0547813102263615,"Predicted"
"845",0.0774129958402048,"Predicted"
"846",0.0488828030199618,"Predicted"
"847",0.0670273867243152,"Predicted"
"848",0.0605272511411298,"Predicted"
"849",0.054998481831814,"Predicted"
"850",0.0586702305215052,"Predicted"
"851",0.0573992420623751,"Predicted"
"852",0.0540905566224856,"Predicted"
"853",0.0644596867478844,"Predicted"
"854",0.055188763873954,"Predicted"
"855",0.0540352951915654,"Predicted"
"856",0.0609247711088196,"Predicted"
"857",0.06362775025021,"Predicted"
"858",0.0835345044322588,"Predicted"
"859",0.0540018010556858,"Predicted"
"860",0.0675726318314996,"Predicted"
"861",0.108108748471038,"Predicted"
"862",0.0509023196773744,"Predicted"
"863",0.0542814936739181,"Predicted"
"864",0.0587149449246231,"Predicted"
"865",0.0828389514572873,"Predicted"
"866",0.0717345045861819,"Predicted"
"867",0.120400115203151,"Predicted"
"868",0.121112809723206,"Predicted"
"869",0.0508131596678812,"Predicted"
"870",0.057333193160408,"Predicted"
"871",0.0523062870367543,"Predicted"
"872",0.0678586090105423,"Predicted"
"873",0.0898399818447788,"Predicted"
"874",0.0880873838919902,"Predicted"
"875",0.0673073056090431,"Predicted"
"876",0.0554731966611271,"Predicted"
"877",0.047475657184976,"Predicted"
"878",0.0469909495334296,"Predicted"
"879",0.0603393499207142,"Predicted"
"880",0.0514539920497823,"Predicted"
"881",0.0716488714175493,"Predicted"
"882",0.0622970353570424,"Predicted"
"883",0.0612846282787232,"Predicted"
"884",0.18281598476369,"Predicted"
"885",0.0749939862599085,"Predicted"
"886",0.0686377312792866,"Predicted"
"887",0.0659530853488348,"Predicted"
"888",0.0674847514107038,"Predicted"
"889",0.090780752848896,"Predicted"
"890",0.069285235243578,"Predicted"
"891",0.0900418667320817,"Predicted"
"892",0.0856877890271044,"Predicted"
"893",0.0772163214947168,"Predicted"
"894",0.0830535193983569,"Predicted"
"895",0.0772941919114624,"Predicted"
"896",0.0635212504006194,"Predicted"
"897",0.066754413778771,"Predicted"
"898",0.0680260683590505,"Predicted"
"899",0.0785546934137992,"Predicted"
"900",0.0822476525863996,"Predicted"
"901",0.0691127220236289,"Predicted"
"902",0.0776450779834718,"Predicted"
"903",0.0744033613776626,"Predicted"
"904",0.0840125981969137,"Predicted"
"905",0.119532246471143,"Predicted"
"906",0.0728545121773856,"Predicted"
"907",0.0778223180644667,"Predicted"
"908",0.0605802154320564,"Predicted"
"909",0.0717973954985489,"Predicted"
"910",0.0940590129089691,"Predicted"
"911",0.0685728681609316,"Predicted"
"912",0.0716476490742657,"Predicted"
"913",0.207414615752664,"Predicted"
"914",0.0709566297385392,"Predicted"
"915",0.0863940586409573,"Predicted"
"916",0.080928872801475,"Predicted"
"917",0.0961523038230257,"Predicted"
"918",0.0658937120826524,"Predicted"
"919",0.0627432357938072,"Predicted"
"920",0.0646637250224411,"Predicted"
"921",0.0835311139267305,"Predicted"
"922",0.0667139547243583,"Predicted"
"923",0.0585695271681249,"Predicted"
"924",0.0949483631369306,"Predicted"
"925",0.0659389420948384,"Predicted"
"926",0.077200026870032,"Predicted"
"927",0.0680505567941054,"Predicted"
"928",0.0745108024544019,"Predicted"
"929",0.0857688333479076,"Predicted"
"930",0.38119867511959,"Predicted"
"931",0.0753556091061045,"Predicted"
"932",0.105964449159081,"Predicted"
"933",0.0850514945090708,"Predicted"
"934",0.0877153460293175,"Predicted"
"935",0.0715061973239003,"Predicted"
"936",0.0759791175025414,"Predicted"
"937",0.0829164784310269,"Predicted"
"938",0.0823617883979214,"Predicted"
"939",0.0768408360007504,"Predicted"
"940",0.0580958300695806,"Predicted"
"941",0.073499949142101,"Predicted"
"942",0.0586004356304684,"Predicted"
"943",0.0850290436717671,"Predicted"
"944",0.0945171502515095,"Predicted"
"945",0.0556883747057316,"Predicted"
"946",0.105197087246219,"Predicted"
"947",0.0790860286517694,"Predicted"
"948",0.0577788048484975,"Predicted"
"949",0.0687245877797054,"Predicted"
"950",0.0704314882613619,"Predicted"
"951",0.0660648725144727,"Predicted"
"952",0.0699852288019149,"Predicted"
"953",0.0721083766618903,"Predicted"
"954",0.0722151406252717,"Predicted"
"955",0.0711695175819641,"Predicted"
"956",0.061548353402314,"Predicted"
"957",0.0680107923339886,"Predicted"
"958",0.0700706970424204,"Predicted"
"959",0.0631327242128673,"Predicted"
"960",0.0604283459905828,"Predicted"
"961",0.0600645504188386,"Predicted"
"962",0.0802290299945162,"Predicted"
"963",0.0917341659347686,"Predicted"
"964",0.0905915162016412,"Predicted"
"965",0.0636738971296171,"Predicted"
"966",0.0723640057737668,"Predicted"
"967",0.0681532529591278,"Predicted"
"968",0.0771845756738402,"Predicted"
"969",0.0663702352381532,"Predicted"
"970",0.0556413457415065,"Predicted"
"971",0.0707714780714601,"Predicted"
"972",0.0720008865063506,"Predicted"
"973",0.0689983687417822,"Predicted"
"974",0.0651022929128671,"Predicted"
"975",0.0742993602755126,"Predicted"
"976",0.121507733834181,"Predicted"
"977",0.0636680444961439,"Predicted"
"978",0.0767103222335133,"Predicted"
"979",0.0728002070790415,"Predicted"
"980",0.0790877677720963,"Predicted"
"981",0.0629640738198172,"Predicted"
"982",0.117910849012395,"Predicted"
"983",0.0907314344326971,"Predicted"
"984",0.0975702677384185,"Predicted"
"985",0.111864970463913,"Predicted"
"986",0.0880212998173594,"Predicted"
"987",0.116870230123926,"Predicted"
"988",0.125794986736675,"Predicted"
"989",0.214736091089119,"Predicted"
"990",0.160717815738308,"Predicted"
"991",0.0855698774179382,"Predicted"
"992",0.0638501256096273,"Predicted"
"993",0.094532715379847,"Predicted"
"994",0.128934874268256,"Predicted"
"995",0.12111786052151,"Predicted"
"996",0.110379646639466,"Predicted"
"997",0.155833709154586,"Predicted"
"998",0.127791951175083,"Predicted"
"999",0.108040760399533,"Predicted"
"1000",0.0807816820709253,"Predicted"
"1001",0.135851626898296,"Predicted"
"1002",0.11938514543246,"Predicted"
"1003",0.0911496447026798,"Predicted"
"1004",0.258733905632334,"Predicted"
"1005",0.0872918411455284,"Predicted"
"1006",0.172412128374455,"Predicted"
"1007",0.118671170431782,"Predicted"
"1008",0.0735870216061884,"Predicted"
"1009",0.122960014939345,"Predicted"
"1010",0.138242424907739,"Predicted"
"1011",0.120578317176773,"Predicted"
"1012",0.139333617771613,"Predicted"
"1013",0.355569461471726,"Predicted"
"1014",0.15174434237567,"Predicted"
"1015",0.0890729533712169,"Predicted"
"1016",0.0998504327163937,"Predicted"
"1017",0.137732451721331,"Predicted"
"1018",0.102955627028833,"Predicted"
"1019",0.11082296581069,"Predicted"
"1020",0.0996826211287088,"Predicted"
"1021",0.121393498019721,"Predicted"
"1022",0.0980833272298966,"Predicted"
"1023",0.105437017412655,"Predicted"
"1024",0.133137070260173,"Predicted"
"1025",0.129099289049401,"Predicted"
"1026",0.11043787289801,"Predicted"
"1027",0.116838567115926,"Predicted"
"1028",0.158421895355438,"Predicted"
"1029",0.130753659714206,"Predicted"
"1030",0.129759257975821,"Predicted"
"1031",0.0940215572704362,"Predicted"
"1032",0.100646534658742,"Predicted"
"1033",0.09944554356695,"Predicted"
"1034",0.120256958664777,"Predicted"
"1035",0.117862313555175,"Predicted"
"1036",0.102729012004116,"Predicted"
"1037",0.0818059014095227,"Predicted"
"1038",0.0912829680344382,"Predicted"
"1039",0.0937232429757917,"Predicted"
"1040",0.080936129438091,"Predicted"
"1041",0.126664277260129,"Predicted"
"1042",0.0657842630888435,"Predicted"
"1043",0.0645551785994559,"Predicted"
"1044",0.0865565111599957,"Predicted"
"1045",0.059355114310091,"Predicted"
"1046",0.0602698049667191,"Predicted"
"1047",0.0808071694368722,"Predicted"
"1048",0.106759005143079,"Predicted"
"1049",0.0670338486522934,"Predicted"
"1050",0.0586760191502232,"Predicted"
"1051",0.0791530210965715,"Predicted"
"1052",0.0662771991536905,"Predicted"
"1053",0.0796269829982881,"Predicted"
"1054",0.102479855250938,"Predicted"
"1055",0.24798856700535,"Predicted"
"1056",0.392593400113582,"Predicted"
"1057",0.0806865772491783,"Predicted"
"1058",0.0841009727522694,"Predicted"
"1059",0.0963856652042896,"Predicted"
"1060",0.143431021316755,"Predicted"
"1061",0.101510405217021,"Predicted"
"1062",0.140349279088197,"Predicted"
"1063",0.0707467072924709,"Predicted"
"1064",0.578722045123541,"Predicted"
"1065",0.0619215835373281,"Predicted"
"1066",0.091598007450762,"Predicted"
"1067",0.114073837940023,"Predicted"
"1068",0.0687532367698777,"Predicted"
"1069",0.144407912404673,"Predicted"
"1070",0.083000722171771,"Predicted"
"1071",0.442469800035768,"Predicted"
"1072",0.112157683876148,"Predicted"
"1073",0.10324238793255,"Predicted"
"1074",0.290982522377149,"Predicted"
"1075",0.0606865086323029,"Predicted"
"1076",0.385305519078928,"Predicted"
"1077",0.0837760242036877,"Predicted"
"1078",0.284662712984067,"Predicted"
"1079",0.128528526792429,"Predicted"
"1080",0.0688137711606236,"Predicted"
"1081",0.30625774996493,"Predicted"
"1082",0.258547928834974,"Predicted"
"1083",0.554852796849441,"Predicted"
"1084",0.0598111585554194,"Predicted"
"1085",0.0649093273985352,"Predicted"
"1086",0.072709268663339,"Predicted"
"1087",0.0635357736177331,"Predicted"
"1088",0.0788683657373523,"Predicted"
"1089",0.10204217424793,"Predicted"
"1090",0.0569308527060595,"Predicted"
"1091",0.0768394169520044,"Predicted"
"1092",0.129994308820634,"Predicted"
"1093",0.104358296059463,"Predicted"
"1094",0.0707371387095549,"Predicted"
"1095",0.0698958550846151,"Predicted"
"1096",0.057770812825047,"Predicted"
"1097",0.093825228863113,"Predicted"
"1098",0.315028397623642,"Predicted"
"1099",0.0692257318914957,"Predicted"
"1100",0.0682023773362511,"Predicted"
"1101",0.0774382782346917,"Predicted"
"1102",0.0701765970314788,"Predicted"
"1103",0.0785224045590348,"Predicted"
"1104",0.0657146526832611,"Predicted"
"1105",0.227586894939021,"Predicted"
"1106",0.079231591428367,"Predicted"
"1107",0.0722381162663195,"Predicted"
"1108",0.06206717334024,"Predicted"
"1109",0.113662643233855,"Predicted"
"1110",0.127574152053226,"Predicted"
"1111",0.046313639208676,"Predicted"
"1112",0.0883047204936387,"Predicted"
"1113",0.0550296512832319,"Predicted"
"1114",0.096717383201986,"Predicted"
"1115",0.0743890152884198,"Predicted"
"1116",0.0834122340641013,"Predicted"
"1117",0.417122199173254,"Predicted"
"1118",0.0843194121451807,"Predicted"
"1119",0.0631726331151055,"Predicted"
"1120",0.0784529462320141,"Predicted"
"1121",0.507970469386176,"Predicted"
"1122",0.0711372602652382,"Predicted"
"1123",0.0609426061916279,"Predicted"
"1124",0.0604188167533735,"Predicted"
"1125",0.0697370744863609,"Predicted"
"1126",0.161496042375043,"Predicted"
"1127",0.129074615567403,"Predicted"
"1128",0.0818124563335562,"Predicted"
"1129",0.074366704329934,"Predicted"
"1130",0.0700857680960222,"Predicted"
"1131",0.0710313972546206,"Predicted"
"1132",0.0800356033304949,"Predicted"
"1133",0.198757924800598,"Predicted"
"1134",1.12660809246721,"Predicted"
"1135",0.156872136525875,"Predicted"
"1136",0.0524360061551778,"Predicted"
"1137",0.068263255469124,"Predicted"
"1138",0.0590992376366834,"Predicted"
"1139",0.0521486668138578,"Predicted"
"1140",0.0489720292302481,"Predicted"
"1141",0.0546326823963948,"Predicted"
"1142",0.0493092693673614,"Predicted"
"1143",0.0570225431805043,"Predicted"
"1144",0.275711701279713,"Predicted"
"1145",0.053405222676419,"Predicted"
"1146",0.0541235628134135,"Predicted"
"1147",0.0673489006788858,"Predicted"
"1148",0.0769984039603061,"Predicted"
"1149",0.056924230772203,"Predicted"
"1150",0.141348335807136,"Predicted"
"1151",0.0917054606278609,"Predicted"
"1152",0.109319229206792,"Predicted"
"1153",0.11237255977195,"Predicted"
"1154",0.0900493601488084,"Predicted"
"1155",0.145483660245474,"Predicted"
"1156",0.0945139430634604,"Predicted"
"1157",0.0921244338291461,"Predicted"
"1158",0.112718722916659,"Predicted"
"1159",0.0881119559489518,"Predicted"
"1160",0.159922885844663,"Predicted"
"1161",0.0975088550769523,"Predicted"
"1162",0.128050760141328,"Predicted"
"1163",0.162999955281293,"Predicted"
"1164",0.12036593371091,"Predicted"
"1165",0.107523304301768,"Predicted"
"1166",0.137255382925379,"Predicted"
"1167",0.138574908451545,"Predicted"
"1168",0.0978486959332049,"Predicted"
"1169",0.0864199233552144,"Predicted"
"1170",0.0810347877164883,"Predicted"
"1171",0.106445608307541,"Predicted"
"1172",0.0845057351200019,"Predicted"
"1173",0.206555469440624,"Predicted"
"1174",0.274905239102458,"Predicted"
"1175",0.169854758397342,"Predicted"
"1176",0.159449527047843,"Predicted"
"1177",0.119974775497033,"Predicted"
"1178",0.0642968873104233,"Predicted"
"1179",0.167269349865691,"Predicted"
"1180",0.113592198466562,"Predicted"
"1181",0.149194104270026,"Predicted"
"1182",0.123377482464909,"Predicted"
"1183",0.111263093776391,"Predicted"
"1184",0.134338206423644,"Predicted"
"1185",0.100410838987816,"Predicted"
"1186",0.115676655682873,"Predicted"
"1187",0.125505226350825,"Predicted"
"1188",0.103481608060581,"Predicted"
"1189",0.123748290236455,"Predicted"
"1190",0.111724649866553,"Predicted"
"1191",0.161200325239563,"Predicted"
"1192",0.0967917305238999,"Predicted"
"1193",0.127597057312193,"Predicted"
"1194",0.116833898588181,"Predicted"
"1195",0.111199730084324,"Predicted"
"1196",0.11968597776126,"Predicted"
"1197",0.103759369325188,"Predicted"
"1198",0.116853792794828,"Predicted"
"1199",0.118579356861831,"Predicted"
"1200",0.100608113313484,"Predicted"
"1201",0.138880555587305,"Predicted"
"1202",0.134155985220554,"Predicted"
"1203",0.127337556748475,"Predicted"
"1204",0.0877971152629002,"Predicted"
"1205",0.0875233665880676,"Predicted"
"1206",0.134442071070813,"Predicted"
"1207",0.0813059973014264,"Predicted"
"1208",0.0879793856046141,"Predicted"
"1209",0.148553916893712,"Predicted"
"1210",0.118291257542697,"Predicted"
"1211",0.123655582031241,"Predicted"
"1212",0.138640729161591,"Predicted"
"1213",0.102540933476357,"Predicted"
"1214",0.085613402972552,"Predicted"
"1215",0.086863078407341,"Predicted"
"1216",0.152523216775517,"Predicted"
"1217",0.135720372753906,"Predicted"
"1218",0.0938200029968379,"Predicted"
"1219",0.0937134898393524,"Predicted"
"1220",0.0755879647290661,"Predicted"
"1221",0.150615007206283,"Predicted"
"1222",0.0807731074884079,"Predicted"
"1223",0.108105090487706,"Predicted"
"1224",0.125255333783798,"Predicted"
"1225",0.165698405474635,"Predicted"
"1226",0.112961804381423,"Predicted"
"1227",0.0773753708897137,"Predicted"
"1228",0.138079186245181,"Predicted"
"1229",0.112928651432688,"Predicted"
"1230",0.10297378918186,"Predicted"
"1231",0.14851842433456,"Predicted"
"1232",0.0804771558369238,"Predicted"
"1233",0.0540637883489024,"Predicted"
"1234",0.0558237303743113,"Predicted"
"1235",0.0762214877011015,"Predicted"
"1236",0.0775149086477433,"Predicted"
"1237",0.0723509077950072,"Predicted"
"1238",0.0653168820293239,"Predicted"
"1239",0.0679005904125832,"Predicted"
"1240",0.0665668507404315,"Predicted"
"1241",0.119981613642099,"Predicted"
"1242",0.0968786304914888,"Predicted"
"1243",0.0898719596118503,"Predicted"
"1244",0.0656296377249527,"Predicted"
"1245",0.0713218599227862,"Predicted"
"1246",0.0671451714837015,"Predicted"
"1247",0.0896465231328101,"Predicted"
"1248",0.0615589848012288,"Predicted"
"1249",0.0612072072104285,"Predicted"
"1250",0.0855686200013752,"Predicted"
"1251",0.0715266983979626,"Predicted"
"1252",0.0554090375710407,"Predicted"
"1253",0.0740367095979313,"Predicted"
"1254",0.0637370385487589,"Predicted"
"1255",0.137896649789601,"Predicted"
"1256",0.0537079256582779,"Predicted"
"1257",0.0813083346642255,"Predicted"
"1258",0.0658137880340499,"Predicted"
"1259",0.0728495213820216,"Predicted"
"1260",0.0712997326324801,"Predicted"
"1261",0.0703728955270682,"Predicted"
"1262",0.0593091149975216,"Predicted"
"1263",0.0599278355930494,"Predicted"
"1264",0.0706548222690415,"Predicted"
"1265",0.0650366667435611,"Predicted"
"1266",0.0973544726514649,"Predicted"
"1267",0.0820456317227094,"Predicted"
"1268",0.0515123270991903,"Predicted"
"1269",0.0585965043469144,"Predicted"
"1270",0.149179041519176,"Predicted"
"1271",0.0629013581982285,"Predicted"
"1272",0.0675050854204254,"Predicted"
"1273",0.0686547329971321,"Predicted"
"1274",0.0667678396966039,"Predicted"
"1275",0.0554849183008603,"Predicted"
"1276",0.0608239455370318,"Predicted"
"1277",0.0800388426263156,"Predicted"
"1278",0.0670953905906295,"Predicted"
"1279",0.341074140506921,"Predicted"
"1280",0.110278906375714,"Predicted"
"1281",0.127951288422485,"Predicted"
"1282",0.0790414600179566,"Predicted"
"1283",0.0647571136452015,"Predicted"
"1284",0.0774165710704842,"Predicted"
"1285",0.0632866441614816,"Predicted"
"1286",0.088580277665887,"Predicted"
"1287",0.0673755956333895,"Predicted"
"1288",0.0682936831048024,"Predicted"
"1289",0.0586506115920851,"Predicted"
"1290",0.0602796936810401,"Predicted"
"1291",0.0929127439684832,"Predicted"
"1292",0.0595540544370068,"Predicted"
"1293",0.0591262219337595,"Predicted"
"1294",0.0613889461482653,"Predicted"
"1295",0.0724065727399424,"Predicted"
"1296",0.0587093092433211,"Predicted"
"1297",0.0660200572478071,"Predicted"
"1298",0.100650346210803,"Predicted"
"1299",0.0589164738497912,"Predicted"
"1300",0.0620194270398513,"Predicted"
"1301",0.0619430165840388,"Predicted"
"1302",0.069874709993469,"Predicted"
"1303",0.0878956697325062,"Predicted"
"1304",0.0846720757545452,"Predicted"
"1305",0.0675125507827749,"Predicted"
"1306",0.0775314233493155,"Predicted"
"1307",0.0468995799395957,"Predicted"
"1308",0.0771012172024545,"Predicted"
"1309",0.110008727940843,"Predicted"
"1310",0.0583906143470688,"Predicted"
"1311",0.0802865387374238,"Predicted"
"1312",0.0800557812082601,"Predicted"
"1313",0.0704344089922579,"Predicted"
"1314",0.0830172493123839,"Predicted"
"1315",0.0662116431189237,"Predicted"
"1316",0.0906887625495792,"Predicted"
"1317",0.056220305930312,"Predicted"
"1318",0.0578327765075417,"Predicted"
"1319",0.0708264359232346,"Predicted"
"1320",0.0582157274835061,"Predicted"
"1321",0.0657707961989994,"Predicted"
"1322",0.0758926062426611,"Predicted"
"1323",0.139668471782737,"Predicted"
"1324",0.0661273526150654,"Predicted"
"1325",0.0567487511663947,"Predicted"
"1326",0.0788359122535817,"Predicted"
"1327",0.405509312957242,"Predicted"
"1328",0.0751501913079811,"Predicted"
"1329",0.0551085127551324,"Predicted"
"1330",0.0576669451728099,"Predicted"
"1331",0.0814289133047278,"Predicted"
"1332",0.0714350465200186,"Predicted"
"1333",0.0657222135285801,"Predicted"
"1334",0.0722403819280989,"Predicted"
"1335",0.0728631175487357,"Predicted"
"1336",0.0770112410696396,"Predicted"
"1337",0.0822244270681342,"Predicted"
"1338",0.0829070886538661,"Predicted"
"1339",0.0696141136371263,"Predicted"
"1340",0.0665738068029696,"Predicted"
"1341",0.0762779442299582,"Predicted"
"1342",0.0774114486227399,"Predicted"
"1343",0.0728851385350916,"Predicted"
"1344",0.0559734492541265,"Predicted"
"1345",0.0787273572654779,"Predicted"
"1346",0.244286195943279,"Predicted"
"1347",0.0657900808800895,"Predicted"
"1348",0.144452407471864,"Predicted"
"1349",0.118037249078769,"Predicted"
"1350",0.0559651221733161,"Predicted"
"1351",0.0534505953331939,"Predicted"
"1352",0.0548301200321306,"Predicted"
"1353",0.0840240215782553,"Predicted"
"1354",0.0738480396468655,"Predicted"
"1355",0.0569560175052667,"Predicted"
"1356",0.0531395621458084,"Predicted"
"1357",0.0532200781874507,"Predicted"
"1358",0.0740370880543924,"Predicted"
"1359",0.0481330032799468,"Predicted"
"1360",0.0586448047930478,"Predicted"
"1361",0.0837453632430512,"Predicted"
"1362",0.0755689361148017,"Predicted"
"1363",0.0496963441592991,"Predicted"
"1364",0.136139059916808,"Predicted"
"1365",0.0652315492552966,"Predicted"
"1366",0.0912372603801275,"Predicted"
"1367",0.0500715537382363,"Predicted"
"1368",0.0561154094354491,"Predicted"
"1369",0.0707313043660495,"Predicted"
"1370",0.0598643845248021,"Predicted"
"1371",0.0736303100217463,"Predicted"
"1372",0.0507160494159788,"Predicted"
"1373",0.0502022772197096,"Predicted"
"1374",0.0542793502305463,"Predicted"
"1375",0.0622483304682157,"Predicted"
"1376",0.0563223651965372,"Predicted"
"1377",0.0598319458473379,"Predicted"
"1378",0.0666088042988834,"Predicted"
"1379",0.0721781398354162,"Predicted"
"1380",0.0671688945521192,"Predicted"
"1381",0.0520201946977665,"Predicted"
"1382",0.136261603015454,"Predicted"
"1383",0.101475416277981,"Predicted"
"1384",0.0720979620954984,"Predicted"
"1385",0.0566170383076507,"Predicted"
"1386",0.0752677010211923,"Predicted"
"1387",0.0494792764822864,"Predicted"
"1388",0.0509689186716917,"Predicted"
"1389",0.0573133583271435,"Predicted"
"1390",0.0644727082828481,"Predicted"
"1391",0.0512143328080579,"Predicted"
"1392",0.0709661588561002,"Predicted"
"1393",0.0657376260086227,"Predicted"
"1394",0.0561431496651896,"Predicted"
"1395",0.0988500161426192,"Predicted"
"1396",0.066975318005574,"Predicted"
"1397",0.0523110027859432,"Predicted"
"1398",0.0579324314609689,"Predicted"
"1399",0.0512987209909235,"Predicted"
"1400",0.0397644534961253,"Predicted"
"1401",0.0509210991120476,"Predicted"
"1402",0.0667973361686638,"Predicted"
"1403",0.0517636070572761,"Predicted"
"1404",0.055193751604426,"Predicted"
"1405",0.0714347176522669,"Predicted"
"1406",0.0568880105740604,"Predicted"
"1407",0.0513596283461486,"Predicted"
"1408",0.05295891344879,"Predicted"
"1409",0.043920348393859,"Predicted"
"1410",0.0615367547900182,"Predicted"
"1411",0.066431540726815,"Predicted"
"1412",0.0590743242729295,"Predicted"
"1413",0.0577494232372617,"Predicted"
"1414",0.0951769247200849,"Predicted"
"1415",0.0555692331646463,"Predicted"
"1416",0.0568165460676786,"Predicted"
"1417",0.100266459958001,"Predicted"
"1418",0.0627177019638671,"Predicted"
"1419",0.0899740714120285,"Predicted"
"1420",0.0571880789232312,"Predicted"
"1421",0.0614268950442594,"Predicted"
"1422",0.0768270646629064,"Predicted"
"1423",0.248558061033024,"Predicted"
"1424",0.0610376809221685,"Predicted"
"1425",0.046590369314971,"Predicted"
"1426",0.0583794233620068,"Predicted"
"1427",0.0502269714352545,"Predicted"
"1428",0.055961089906566,"Predicted"
"1429",0.057194715093661,"Predicted"
"1430",0.0577944932435693,"Predicted"
"1431",0.0465829141956243,"Predicted"
"1432",0.0488385734370793,"Predicted"
"1433",0.055724616258734,"Predicted"
"1434",0.0498255721482306,"Predicted"
"1435",0.09693929091474,"Predicted"
"1436",0.04317584615307,"Predicted"
"1437",0.0505004079658228,"Predicted"
"1438",0.0584558266995328,"Predicted"
"1439",0.0544271834715236,"Predicted"
"1440",0.0513910003935161,"Predicted"
"1441",0.053525904436331,"Predicted"
"1442",0.0535034097415966,"Predicted"
"1443",0.0550721284977169,"Predicted"
"1444",0.0605556219604108,"Predicted"
"1445",0.0571250037647067,"Predicted"
"1446",0.0611548562674014,"Predicted"
"1447",0.0572500916247021,"Predicted"
"1448",0.0677890230845359,"Predicted"
"1449",0.0611862456162342,"Predicted"
"1450",0.147156440071594,"Predicted"
"1451",0.0663451437580257,"Predicted"
"1452",0.0544140366532603,"Predicted"
"1453",0.057768540854011,"Predicted"
"1454",0.0485277074336829,"Predicted"
"1455",0.0763048999342396,"Predicted"
"1456",0.0561508279263158,"Predicted"
"1457",0.0631439625307766,"Predicted"
"1458",0.0529458786059314,"Predicted"
"1459",0.05949054011321,"Predicted"
"1460",0.053124397227297,"Predicted"
"1461",0.058889643309161,"Predicted"
"1462",0.0632702983816069,"Predicted"
"1463",0.0449117979313785,"Predicted"
"1464",0.054161937566785,"Predicted"
"1465",0.0476240548147009,"Predicted"
"1466",0.0680835210843437,"Predicted"
"1467",0.0520756161345651,"Predicted"
"1468",0.0569979467636151,"Predicted"
"1469",0.0596614467340667,"Predicted"
"1470",0.0449038303875041,"Predicted"
"1471",0.0869619315338439,"Predicted"
"1472",0.0989408520168898,"Predicted"
"1473",0.0473815196880137,"Predicted"
"1474",0.0864178948324908,"Predicted"
"1475",0.0502826852795176,"Predicted"
"1476",0.0727735995605423,"Predicted"
"1477",0.051836336855958,"Predicted"
